lane_id,A,B,C,x1,y1,x2,y2
26,0.543412786022957,-0.8394656300211271,1758.055278032923,1651,3163,2082,3442
27,0.18756571918471165,-0.9822520557304637,904.2691400094305,1814,1267,2013,1305
28,0.1879935276845217,-0.9821702670864808,889.4932945406174,1820,1254,2076,1303
29,0.5427949925410465,-0.8398652249452677,1773.5606329254688,1851,3308,2080,3456
30,0.5429510753626048,-0.8397643298941619,1759.06737265511,1875,3307,2107,3457
31,0.5424281785495757,-0.8401021789731232,1774.6530107917445,1957,3376,2084,3458
32,0.2916257609218641,-0.9565324958237142,734.4069862447487,1972,1369,2136,1419
33,0.18819297173757704,-0.9821320712554802,902.0500807507743,1892,1281,2226,1345
34,-0.2724712036237518,-0.9621639377963737,2485.226877702467,1995,2018,2221,1954
35,-0.27554814332304023,-0.9612872727292426,2476.5484314649507,1993,2005,2300,1917
36,0.4876864092685518,-0.8730188807893828,2003.0484992632923,2083,3458,2228,3539
37,0.290305798508054,-0.9569339284154372,723.8076201468584,1993,1361,2349,1469
38,0.48746114144507796,-0.8731446819290957,1991.2198389289028,2093,3449,2256,3540
39,-0.27414634853085423,-0.9616879845288697,2488.3785387918047,2082,1994,2303,1931
40,0.290305798508054,-0.9569339284154372,737.3122158107886,2019,1383,2375,1491
41,0.19037008463408647,-0.9817123972306812,883.1716155786174,2075,1302,2338,1353
42,0.1988467861990293,-0.9800305891237872,874.7696225151439,2210,1341,2279,1355
43,0.4874413164963772,-0.8731557495500322,1991.740321266062,2153,3483,2359,3598
44,0.3103109436528004,-0.9506351130950869,458.65927700097564,2192,1198,2385,1261
45,0.3123210749415851,-0.9499766029473213,466.77685987832155,2195,1213,2414,1285
46,0.49613893835683387,-0.8682431421244593,1967.1908905848463,2251,3552,2377,3624
47,0.31183914953686465,-0.9501349087451345,454.79303716595956,2274,1225,2469,1289
48,0.49613893835683387,-0.8682431421244593,1966.6947516464895,2315,3588,2441,3660
49,0.2917324851863718,-0.9564999514307272,732.7507002922944,2285,1463,2485,1524
50,-1.0,0.0,2395.0,2395,2417,2395,2282
51,-0.5144957554275266,-0.8574929257125442,2825.9536859782606,2291,1921,2506,1792
52,0.3123210749415851,-0.9499766029473213,467.21931473448876,2297,1247,2516,1319
53,0.2916257609218641,-0.9565324958237142,719.1724564941906,2326,1461,2490,1511
54,-1.0,0.0,2409.0,2409,2433,2409,2288
55,-0.517049324316087,-0.8559556041199087,2842.4721429992305,2319,1920,2516,1801
56,-0.5153767709329149,-0.8569637005047306,2826.5299654032183,2365,1876,2508,1790
57,-0.7071067811865476,-0.7071067811865476,3306.431308828296,2396,2280,2498,2178
58,-0.7071067811865475,-0.7071067811865475,3320.5734444520267,2396,2300,2499,2197
59,0.20588238008626966,-0.9785767448544916,856.4020736988531,2257,1350,2642,1431
60,-0.7071067811865475,-0.7071067811865475,3319.8663376708405,2396,2299,2504,2191
61,0.4873661592641371,-0.8731977020149123,1992.8808390776621,2343,3590,2558,3710
62,0.7071067811865476,-0.7071067811865476,16.97056274847714,2397,2421,2539,2563
63,0.7071067811865475,-0.7071067811865475,3.5355339059327373,2395,2400,2550,2555
64,0.2057575535813693,-0.9786029987406589,842.7678840385388,2282,1341,2672,1423
65,0.20626401727561958,-0.9784963746367806,854.3380133110818,2305,1359,2694,1441
66,0.31328916457833816,-0.9496577801280875,451.3419930070615,2406,1269,2600,1333
67,0.21204687194840302,-0.9772594968056835,650.3938534118278,2454,1198,2560,1221
68,0.2298934945799831,-0.9732157937219285,614.1221551879948,2451,1210,2578,1240
69,0.9999008280852423,-0.014083110254721722,-2500.54072438737,2523,1577,2524,1648
70,0.7071067811865476,-0.7071067811865476,2.8284271247461903,2496,2500,2553,2557
71,0.9801293311529091,-0.19835950749523162,-2147.9417610152773,2524,1643,2541,1727
72,-1.0,0.0,2537.0,2537,1647,2537,1577
73,0.2105560759450894,-0.9775817811736294,655.1452303031457,2511,1211,2576,1225
74,0.9801548125884952,-0.19823355760216757,-2161.153257954253,2537,1642,2555,1731
75,0.487821357664942,-0.8729434821372646,2004.1755357539669,2450,3665,2654,3779
76,0.3120331889171299,-0.9500712020760373,468.80890889500074,2471,1305,2675,1372
77,0.4873661592641371,-0.8731977020149123,1993.4697398534395,2469,3661,2684,3781
78,-0.3607472481793574,-0.9326636172441922,2933.2710697998355,2495,2180,2707,2098
79,-0.3607472481793574,-0.9326636172441922,2946.9882639440216,2502,2192,2714,2110
80,-0.3583860301018694,-0.9335734858209191,2942.282939352996,2505,2190,2716,2109
81,0.1414213562373095,-0.9899494936611665,818.6882312577847,2583,1196,2660,1207
82,0.3113081297972354,-0.9503090278020869,457.9178742933229,2586,1329,2702,1367
83,0.1424182120103163,-0.9898065734716983,816.5049721869449,2586,1197,2725,1217
84,0.4874413164963772,-0.8731557495500322,2006.503435225687,2558,3726,2764,3841
85,0.14731130308878132,-0.9890901778818174,788.4942720186369,2624,1188,2718,1202
86,0.1811624294769345,-0.983453188589073,914.5597046937016,2644,1417,2720,1431
87,0.4874413164963772,-0.8731557495500322,1993.524780346453,2590,3729,2796,3844
88,0.6155975580149193,-0.7880606871085932,455.93502561397594,2534,2558,2863,2815
89,0.6156886225877132,-0.7879895430880061,441.85537256777104,2537,2543,2880,2811
90,0.18032786885245902,-0.9836065573770492,917.655737704918,2673,1423,2793,1445
91,0.4868582562273708,-0.8734809891138122,2009.7079236251548,2670,3789,2853,3891
92,0.43759672164833413,-0.8991713458527414,60.58616528355771,2691,1377,2841,1450
93,0.24439013528065825,-0.9696769883716441,577.3125679549228,2649,1263,2895,1325
94,0.24439013528065825,-0.9696769883716441,563.2483098471585,2651,1249,2897,1311
95,0.6139406135149205,-0.7893522173763263,449.93076390450597,2664,2642,2889,2817
96,0.4874413164963772,-0.8731557495500322,1994.0037444226625,2675,3777,2881,3892
97,0.19823355760216757,-0.9801548125884952,876.6879084955862,2742,1449,2831,1467
98,0.6150317986938771,-0.7885023060177911,458.07252965797556,2727,2708,2877,2825
99,0.43772425023549555,-0.8991092707539908,47.17957594430152,2696,1365,2924,1476
100,-0.4848083254026122,-0.8746204248817396,3146.9399761672817,2708,2097,2975,1949
101,-0.4839533792540704,-0.8750937816648945,3146.1941775274036,2711,2096,2975,1950
102,-0.48431588301680556,-0.8748932080303584,3159.69244389464,2707,2113,2987,1958
103,-0.48307734291133475,-0.8755776840267943,3158.5106296239665,2723,2105,2984,1961
104,0.18858344208694466,-0.9820571701131457,667.6743394415987,2719,1202,2995,1255
105,0.1811624294769345,-0.983453188589073,929.5961863402872,2827,1466,2903,1480
106,0.48803169132352975,-0.8728259094824666,2004.5714016617321,2796,3860,2982,3964
107,0.26423514707860024,-0.9644582868368908,513.5806436193213,2878,1321,2951,1341
108,0.544649472572086,-0.838663789624274,800.5817057057603,2857,2810,3031,2923
109,0.7071067811865475,-0.7071067811865475,-1009.7484835343898,2913,1485,2977,1549
110,0.5240974256643347,-0.851658316704544,899.1546459053743,2927,2857,2979,2889
111,0.48749517251580693,-0.8731256821178631,1994.4300633303778,2833,3866,3073,4000
112,0.6954214275160555,-0.7186021417665908,-972.0600713819425,2923,1476,2985,1536
113,0.2763550470223031,-0.961055611286517,460.27139316674305,2838,1295,3071,1362
114,0.2665860545383951,-0.9638111202541978,506.2674241879922,2913,1331,3007,1357
115,0.5323502617812669,-0.8465241867669326,846.4805514995735,2891,2818,3085,2940
116,0.19070846291501606,-0.9816467196362405,674.3330801224705,2749,1221,3238,1316
117,0.19039188733653242,-0.9817081690789953,661.5344617902197,2749,1207,3244,1303
118,0.8834992849850861,-0.46843250680417314,-1903.7986505331985,2974,1545,3053,1694
119,0.2696299255199709,-0.9629640197141818,496.6583228077864,2983,1351,3058,1372
120,-0.8744086570214685,-0.4851901694448392,3547.875803543882,2976,1949,3067,1785
121,0.8827042736374089,-0.46992889387890835,-1913.4170976753005,2987,1539,3061,1678
122,-0.8743955816212526,-0.48521373315398986,3561.089728121259,2985,1960,3081,1787
123,-0.8746538936333464,-0.4847479410498065,3561.632806869861,2988,1956,3080,1790
124,0.4870092744200385,-0.8733967979268459,1997.4182281583312,2952,3933,3169,4054
125,-1.0,0.0,3067.0,3067,1787,3067,1729
126,0.4873661592641371,-0.8731977020149123,2008.639011560536,2970,3958,3185,4078
127,-1.0,0.0,3081.0,3081,1786,3081,1729
128,0.19472898041314707,-0.9808570865254815,605.8379189875993,3034,1220,3170,1247
129,0.5206074242646561,-0.853796175794036,905.6486752507957,3123,2965,3205,3015
130,0.4872970318899911,-0.873236281146864,1996.3545818706602,3073,4001,3297,4126
131,0.18813771684127023,-0.9821426574086649,615.6184972532533,3034,1208,3342,1267
132,0.3406826100232148,-0.940178365645461,249.79429976004474,3031,1364,3387,1493
133,0.1909495165397804,-0.9815998584623086,619.0553490357721,3045,1223,3374,1287
134,0.34212993957801874,-0.9396526509537134,243.74589765739324,3042,1367,3432,1509
135,0.34098244695135776,-0.9400696627756182,234.30466766242984,3043,1353,3440,1497
136,0.531715024950511,-0.8469233331547061,864.0337316222752,3120,2979,3386,3146
137,0.4872970318899911,-0.873236281146864,2009.8858458521815,3142,4055,3366,4180
138,0.1168412475673972,-0.9931506043228762,822.1534385079904,3206,1205,3308,1217
139,0.5285584527450004,-0.8488969089540915,880.834653038138,3232,3050,3285,3083
140,0.5321715452183459,-0.8466365492110048,847.9427884583589,3173,2996,3348,3106
141,0.10289915108550529,-0.9946917938265512,855.7779398611191,3177,1189,3351,1207
142,0.3427933669468062,-0.9394108300297971,227.85030254600156,3087,1369,3446,1500
143,0.49452424925505933,-0.8691638320240437,1956.4877858861223,3248,4099,3364,4165
144,0.48658159493177955,-0.873635136354786,2014.5030963806278,3241,4111,3399,4199
145,0.2740381582508472,-0.9617188195218411,364.67757172513683,3228,1299,3414,1352
146,0.274721127897378,-0.9615239476408232,375.95586352756186,3227,1313,3465,1381
147,0.5299989400031799,-0.847998304005088,859.5522808971573,3279,3063,3455,3173
148,0.49613893835683387,-0.8682431421244593,1946.4770899084485,3320,4139,3474,4227
149,0.2763074248798415,-0.9610693039298835,355.511548889963,3329,1327,3489,1373
150,0.5321715452183459,-0.8466365492110048,861.8760070968029,3325,3108,3500,3218
151,0.4871741796539955,-0.8733048257501252,2011.4844486293143,3305,4147,3547,4282
152,0.17625100858147846,-0.9843452554739174,657.0737364639356,3281,1255,3577,1308
153,0.1598880872806348,-0.9871351475587019,730.6329456247513,3370,1286,3512,1309
154,0.13891153227375552,-0.9903047945967733,730.6208875539127,3338,1206,3559,1237
155,0.49613893835683387,-0.8682431421244593,1959.1286328365477,3382,4189,3522,4269
156,0.15968884391337385,-0.9871673987372203,731.8684888226209,3410,1293,3546,1315
157,0.13891153227375552,-0.9903047945967733,745.6457381253289,3294,1215,3736,1277
158,0.6161833324269215,-0.7876027557336591,-927.5829302144637,3438,1512,3608,1645
159,0.6167137618421145,-0.7871874846277396,-944.5196889598024,3450,1503,3607,1626
160,0.6154721759850906,-0.788158613851411,-937.7936261912682,3442,1498,3620,1637
161,0.5298391118402882,-0.848098175663817,860.9209933637907,3318,3088,3795,3386
162,0.4877120446149073,-0.873004559860684,1995.698178082416,3469,4224,3648,4324
163,0.3216590648501085,-0.9468555570939813,192.7915704886812,3457,1378,3666,1449
164,0.32294789443635197,-0.9464167461954204,173.49030012366194,3463,1365,3674,1437
165,0.14098272942030116,-0.9900120554847814,723.5327662336135,3421,1218,3737,1263
166,0.5298178477819087,-0.8481114597573518,875.0415167503121,3378,3142,3799,3405
167,0.2148617826751198,-0.97664446670509,509.90607606672745,3595,1313,3695,1335
168,0.2333729524753242,-0.9723873019805175,450.4486937694549,3599,1327,3699,1351
169,0.7071067811865475,-0.7071067811865475,-1387.343504688006,3596,1634,3704,1742
170,0.7071067811865476,-0.7071067811865476,-1388.0506114691927,3601,1638,3703,1740
171,0.7071067811865475,-0.7071067811865475,-1402.1927470929236,3613,1630,3703,1720
172,0.7071067811865476,-0.7071067811865476,-1401.4856403117374,3609,1627,3715,1733
173,0.4874413164963772,-0.8731557495500322,1997.7337301488958,3563,4277,3769,4392
174,0.5181633501740153,-0.8552816743836156,928.3801643497305,3619,3278,3756,3361
175,0.48764506672808405,-0.8730419743035054,2009.8055467907632,3602,4314,3824,4438
176,0.23695618019100723,-0.9715203387831297,422.09004377424117,3643,1323,3807,1363
177,0.26592899812581344,-0.9639926182060737,407.23701950491755,3685,1439,3772,1463
178,0.8752415354392696,-0.4836861116901227,-2398.2309051195543,3700,1737,3763,1851
179,0.24639877909159888,-0.9691685310936223,501.8814598390414,3694,1457,3812,1487
180,0.8829709657859577,-0.46942760206342055,-2466.964994167625,3719,1740,3803,1898
181,0.2562950803522627,-0.9665985887571051,446.5099662731306,3700,1443,3832,1478
182,0.4872970318899911,-0.873236281146864,1999.169209526857,3655,4329,3879,4454
183,0.5358244397314771,-0.8443294201829336,838.9062273686816,3762,3381,3814,3414
184,-1.0,0.0,3798.0,3798,2067,3798,1960
185,-1.0,0.0,3812.0,3812,2066,3812,1963
186,0.4872970318899911,-0.873236281146864,2012.497757943112,3728,4385,3952,4510
187,0.8923663639513963,-0.4513117242972579,-2455.884547356031,3799,2070,3887,2244
188,0.24002475049480898,-0.9707667686678941,423.08896075552764,3669,1343,4033,1433
189,0.2081076444648586,-0.9781059289848355,458.7524914583343,3727,1262,4009,1322
190,0.8973985107073343,-0.44122093443110605,-2510.6966833314445,3845,2130,3904,2250
191,0.20823608730874937,-0.9780785919047319,472.4119598899855,3720,1275,4030,1341
192,0.24190314697419701,-0.9703004006409458,401.2823792645188,3704,1337,4065,1427
193,0.5283018867924528,-0.8490566037735849,869.1320754716982,3742,3352,4057,3548
194,0.43908897030985483,-0.8984435854032414,-355.1081383268992,3835,1479,3968,1544
195,0.43853029501965746,-0.8987164070773227,-339.4116204366959,3846,1499,4012,1580
196,0.587717768949869,-0.8090660195933262,-461.1142022801096,3893,2258,3999,2335
197,0.4871741796539955,-0.8733048257501252,2000.7774427698075,3854,4441,4096,4576
198,0.5875987910479191,-0.8091524335741836,-474.2018571427371,3904,2249,4072,2371
199,0.43842363202141443,-0.8987684456438996,-338.1999897413191,3830,1492,4199,1672
200,0.43072958621493823,-0.90248103778368,-315.1915024459503,3971,1546,4059,1588
201,0.2446672154438013,-0.9696071130550644,403.4471765181082,3919,1405,4133,1459
202,0.5281947731403831,-0.8491232428965652,883.1216026613607,3908,3471,4162,3629
203,0.5861197865287228,-0.810224410789705,-452.36380347941804,3936,2289,4171,2459
204,0.2520908467212986,-0.9677035728978883,356.94437503176397,4012,1414,4131,1445
205,0.4874413164963772,-0.8731557495500322,2012.679104774689,3973,4523,4179,4638
206,0.42661867571297646,-0.9044315925115101,-294.5034042181819,4059,1589,4165,1639
207,0.5283388467917627,-0.849033605324754,881.5852768941207,3943,3492,4311,3721
208,0.4872970318899911,-0.873236281146864,2000.7051697713741,4021,4535,4245,4660
209,0.5858747568970955,-0.810401609839695,-464.87232432142054,4033,2342,4264,2509
210,0.2454967477747265,-0.9693974142899456,400.38001646696097,4075,1445,4229,1484
211,0.4871326873398254,-0.8733279709966238,2015.1977102005562,4058,4571,4257,4682
212,0.5864143748159947,-0.8100112227674171,-454.5512978429822,4064,2381,4256,2520
213,0.25766265056033233,-0.9662349396012463,331.1609216326671,4096,1435,4246,1475
214,0.24002475049480898,-0.9707667686678941,320.84375092808335,4006,1321,4370,1411
215,0.5847209626927509,-0.8112344887809336,-458.8057809698245,4113,2399,4267,2510
216,0.5854905538443586,-0.810679228399881,-449.43155667791183,4135,2432,4261,2523
217,0.5277514800098542,-0.8493988317318363,871.3676581334299,4077,3559,4349,3728
218,0.4673702000827859,-0.8840617037710529,-497.6704295604422,4167,1640,4324,1723
219,0.5288928864385157,-0.8486885852152928,877.6546956237278,4143,3616,4350,3745
220,0.47012777320496485,-0.8825983666772453,-497.73669196157715,4162,1653,4361,1759
221,0.2402554916838948,-0.9707096881744459,333.2324294212743,4023,1339,4524,1463
222,0.4685603488704796,-0.88343149109955,-504.0928419931576,4183,1648,4364,1744
223,0.49536559579524453,-0.868684595524994,1945.7099097453213,4216,4644,4337,4713
224,0.30743048308332566,-0.9515705428769604,113.14905732147733,4216,1481,4346,1523
225,0.4875672049858686,-0.873085460090974,2012.8588425370092,4193,4647,4424,4776
226,0.3307837499892953,-0.9437065808518129,957.8621795645902,4268,2511,4365,2545
227,0.5268117521885763,-0.8499819867244258,890.8519539194252,4240,3676,4432,3795
228,0.24040051619840166,-0.9706737823859991,318.0272036365044,4124,1349,4552,1455
229,0.3123210749415851,-0.9499766029473213,89.96148296129908,4241,1489,4460,1561
230,0.3319062115909338,-0.9433123908373908,952.6931085018293,4323,2531,4431,2569
231,0.6401843996644799,-0.7682212795973759,-1439.006493565818,4349,1751,4409,1801
232,0.4800114153893734,-0.87726224191851,2052.859854560402,4355,4723,4408,4752
233,0.31328916457833816,-0.9496577801280875,71.283075227965,4286,1489,4480,1553
234,0.3406907438856565,-0.9401754182229175,919.5210418748496,4258,2521,4545,2625
235,0.47514891473488396,-0.8799053976571926,2087.293986214439,4383,4739,4433,4766
236,0.3328201177351375,-0.9429903335828895,948.2599854470292,4390,2555,4475,2585
237,0.4777719469099842,-0.8784839023828742,2069.4152460465907,4408,4753,4465,4784
238,0.5283018867924528,-0.8490566037735849,866.9245283018868,4291,3691,4606,3887
239,0.31197044413417063,-0.9500918071358833,92.15890529218068,4355,1527,4556,1593
240,0.641617600391226,-0.7670246768313292,-1447.8509454937353,4351,1752,4614,1972
241,0.6421300175433814,-0.7665957478161073,-1464.5260152540295,4358,1740,4629,1967
242,0.31247558879815046,-0.9499257899463774,76.05655831346982,4423,1535,4575,1585
243,0.6439866280508412,-0.7650367461055105,-1461.3363931748577,4442,1829,4600,1962
244,0.49548003766735904,-0.8686193252933948,1956.301997610783,4456,4794,4598,4875
245,0.3390195746018525,-0.9407793195201407,928.1423648768566,4419,2579,4641,2659
246,0.5283969945563526,-0.8489974182197576,879.5850734551994,4396,3772,4682,3950
247,0.33986044239294333,-0.9404758793804724,909.8855097337076,4382,2551,4703,2667
248,0.49544584909430917,-0.8686388263341783,1943.1772263179398,4490,4798,4625,4875
249,0.23405383857502057,-0.9722236371577777,348.4161449310614,4522,1447,4630,1473
250,0.3413458248960365,-0.9399377786992309,-56.242908452797664,4521,1582,4711,1651
251,0.33737031721672806,-0.9413720141692573,936.6869199253282,4537,2621,4710,2683
252,0.5283388467917627,-0.849033605324754,879.4465427850554,4442,3800,4810,4029
253,0.22576287853973906,-0.9741822841098329,402.9527191295447,4472,1450,4787,1523
254,0.3421530625556274,-0.9396442314960513,-74.46169858393436,4543,1575,4727,1642
255,0.33871946827274163,-0.9408874118687268,915.8598067130187,4610,2633,4660,2651
256,0.4777719469099842,-0.8784839023828742,2086.322208167889,4619,4887,4676,4918
257,0.23464053310389682,-0.9720822085732868,344.9215836627283,4591,1463,4707,1491
258,0.5890694311623527,-0.8080824247996377,-1124.3976049894322,4592,1956,4806,2112
259,0.34665014087162893,-0.9379944988291136,-97.61260143249928,4657,1617,4795,1668
260,0.33956102082494516,-0.9405840276850981,910.7875481077091,4589,2625,4866,2725
261,0.23405383857502057,-0.9722236371577777,347.1378508896132,4677,1483,4785,1509
262,0.5191865527287741,-0.8546609406458281,930.9174640135452,4678,3931,4785,3996
263,0.3464884961442319,-0.9380542212685302,-83.0558278074515,4677,1639,4788,1680
264,0.4777719469099842,-0.8784839023828742,2074.470381484864,4710,4923,4767,4954
265,0.32968283283670624,-0.9440917485778406,980.5516727729181,4686,2675,4812,2719
266,0.5876651728944366,-0.8091042235503113,-1129.3987765509066,4608,1951,4893,2158
267,0.5879785268369575,-0.8088765369193504,-1117.2339164936295,4635,1988,4884,2169
268,0.4872970318899911,-0.873236281146864,2016.887329606377,4658,4909,4882,5034
269,0.5281359805400677,-0.8491598118487363,866.722922103559,4652,3914,4898,4067
270,0.4777719469099842,-0.8784839023828742,2075.3334533889592,4756,4949,4813,4980
271,0.4800114153893734,-0.87726224191851,2059.1993156670956,4806,4977,4859,5006
272,0.5902341935406583,-0.8072320588129591,-1144.2991828977295,4793,2087,4886,2155
273,0.3398386654736416,-0.940483748636357,908.6969785774038,4729,2675,4967,2761
274,0.449488036528443,-0.8932863510755134,-665.3048810038907,4799,1670,4956,1749
275,0.24185809225156135,-0.9703116320092402,320.93129210280694,4719,1507,5056,1591
276,0.4798123419427107,-0.8773711395523853,2074.831946876781,4857,5021,4921,5056
277,0.5279341211256219,-0.8492853252890439,881.6040749649081,4752,3992,5048,4176
278,0.24179668019392958,-0.9703269374016135,306.95303496462884,4746,1499,5055,1576
279,0.5274509776062342,-0.8495854672852095,871.2959159137936,4783,3995,5023,4144
280,0.3855930039899096,-0.922668973832998,118.11539982933766,4879,2167,4946,2195
281,0.4871741796539955,-0.8733048257501252,2005.1980973629643,4795,4971,5037,5106
282,0.2406477328319572,-0.9706125224222274,326.03757003183006,4796,1525,5038,1585
283,0.2416035803253769,-0.9703750357330712,307.02270059151215,4798,1511,5043,1572
284,0.44954738222455853,-0.893256486757889,-651.4992458418274,4851,1712,5004,1789
285,0.4800114153893734,-0.87726224191851,2074.0300131908502,4914,5053,4967,5082
286,0.3300563718411857,-0.943961223465791,980.1684074567692,4881,2745,5024,2795
287,0.3909310592385265,-0.9204199622577965,72.49544326385333,4886,2154,5072,2233
288,0.5280988290606923,-0.8491829171295933,865.9933590562532,4879,4054,5080,4179
289,0.5269396688616753,-0.8499026917123794,888.454277808453,4922,4097,5072,4190
290,0.4875672049858686,-0.873085460090974,2015.8749559445962,4921,5057,5152,5186
291,0.33633639699815626,-0.9417419115948374,943.1545244622298,4977,2779,5117,2829
292,0.33992288402192344,-0.9404533124606549,907.4241388965247,4925,2745,5174,2835
293,0.4777719469099842,-0.8784839023828742,2079.864580885461,5026,5101,5083,5132
294,0.5257443870876229,-0.8506426038271653,883.3805295939023,5002,4130,5146,4219
295,0.4777719469099842,-0.8784839023828742,2080.727652789556,5072,5127,5129,5158
296,0.38858335984616144,-0.9214135729685494,86.21546105920099,4945,2179,5258,2311
297,0.3889720370403629,-0.9212495614113857,97.61150908465527,4943,2193,5303,2345
298,0.39346264544433124,-0.9193406042593508,-338.10926116071573,5002,1773,5245,1877
299,0.3930940548955233,-0.9194982675382241,-321.92693991356856,5006,1790,5275,1905
300,0.5025464331685503,-0.8645502197730145,1073.728784277307,5051,4178,5254,4296
301,0.3221879555665097,-0.9466757212941889,-122.39960208262514,5040,1586,5278,1667
302,0.33956102082494516,-0.9405840276850981,909.1304903260834,5026,2781,5303,2881
303,0.33131271850875366,-0.9435210027097114,974.0954046677475,5105,2825,5236,2871
304,0.3396444637775567,-0.9405538996916954,922.3698576309893,5052,2805,5340,2909
305,0.3225311624017441,-0.9465588461790316,-138.68138828574124,5064,1579,5334,1671
306,0.5014538217550338,-0.8651844107745301,1082.7023657380728,5077,4194,5322,4336
307,0.4872970318899911,-0.873236281146864,2005.7613637742647,5136,5163,5360,5288
308,0.39958542051392815,-0.9166959647084234,-374.4350440462868,5211,1863,5289,1897
309,0.33819872616315155,-0.9410747162800739,917.0479024300482,5166,2831,5358,2900
310,0.5208646456291304,-0.8536392803366304,930.2497886312484,5276,4309,5335,4345
311,0.3883325501612102,-0.9215193055412846,100.71065667950687,5163,2285,5462,2411
312,0.4872970318899911,-0.873236281146864,2019.292627755786,5205,5217,5429,5342
313,0.3883325501612102,-0.9215193055412846,86.93409716188299,5170,2273,5469,2399
314,0.3388773570087359,-0.9408305569584641,926.5754134011361,5231,2869,5442,2945
315,0.5013549939136805,-0.8652416830445777,1070.7567986948388,5142,4217,5570,4465
316,0.48828698222485273,-0.8726831171678219,1998.2988911281175,5278,5243,5446,5337
317,0.49998007134457845,-0.8660369092932877,-1000.4511945449418,5273,1889,5467,2001
318,0.4997224534895771,-0.8661855860486003,-985.186159639585,5270,1903,5504,2038
319,0.32286727053860825,-0.9464442538337634,-141.24810012984622,5242,1639,5541,1741
320,0.3300563718411857,-0.943961223465791,969.4613787542411,5331,2891,5474,2941
321,0.4777719469099842,-0.8784839023828742,2085.7827882278293,5374,5297,5431,5328
322,0.5005719140186072,-0.8656949571851208,-1003.9823652437672,5359,1939,5506,2024
323,0.32300274035072357,-0.9463980292276201,-128.17717745337762,5287,1669,5580,1769
324,0.5019302689473595,-0.8649080905590093,1079.5555925219048,5326,4339,5631,4516
325,0.49613893835683387,-0.8682431421244593,1944.7406036241996,5427,5341,5567,5421
326,0.32893213916085184,-0.9443535608166392,991.3271924316422,5424,2939,5602,3001
327,0.3225311624017441,-0.9465588461790316,-139.70507414901635,5390,1689,5660,1781
328,0.49613893835683387,-0.8682431421244593,1944.2444646858428,5498,5381,5575,5425
329,0.33914834387379095,-0.9407329062213488,911.0089763689815,5430,2926,5663,3010
330,0.3186163857110552,-0.9478837474903893,177.4533960217722,5518,2042,5637,2082
331,0.31209411110392277,-0.9500511911545885,572.6972834949793,5480,2403,5687,2471
332,0.5100110319908254,-0.8601678599248249,999.4846048128262,5532,4442,5645,4509
333,0.33108771302908097,-0.9435999821328808,84.94055277761073,5566,2043,5623,2063
334,0.4872970318899911,-0.873236281146864,2007.336307781333,5484,5359,5708,5484
335,0.32190273323870233,-0.9467727448197127,523.2434251520625,5501,2423,5701,2491
336,0.5038710255240861,-0.8637789008984335,1049.4913645915965,5592,4477,5652,4512
337,0.4870683145292205,-0.8733638743282575,2022.7107329442442,5564,5419,5720,5506
338,0.3306572532744128,-0.9437509103873865,980.6191941274835,5574,2992,5711,3040
339,0.33986044239294333,-0.9404758793804724,905.5669382501973,5485,2945,5806,3061
